page	line	mather token	marchant token	book	chapter	section																		
Darius on his deathbed sends for Cyrus																								
66	27	ἄλλους	ἄλλους	1	3	14																		
66	27	ὡς	ὡς	1	3	14																		
66	27	τάχιστα	τάχιστα	1	3	14																		
66	27	,	,	1	3	14																		
67	1	εἰ	εἰ	1	3	14																		
67	1	μὴ	μὴ	1	3	14																		
67	1	βούλεται	βούλεται	1	3	14																		
67	1	Κλέαρχος	Κλέαρχος	1	3	14																		
67	1	ἀπάγειν	ἀπάγειν	1	3	14																		
67	1	·	·	1	3	14																		
67	1	τὰ	τὰ	1	3	14																		
67	1	δ'	δ'	1	3	14																		
67	1	ἐπιτήδει'	ἐπιτήδει'	1	3	14																		
67	2	ἀγοράζεσθαι	ἀγοράζεσθαι	1	3	14																		
67	2	(	(	1	3	14																		
67	2	ἡ	ἡ	1	3	14																		
67	2	δ'	δ'	1	3	14																		
67	2	ἀγορὰ	ἀγορὰ	1	3	14																		
67	2	ἦν	ἦν	1	3	14																		
67	2	ἐν	ἐν	1	3	14																		
67	2	τῷ	τῷ	1	3	14																		
67	2	βαρβαρικῷ	βαρβαρικῷ	1	3	14																		
67	2	στρατεύματι	στρατεύματι	1	3	14																		
67	3	)	)	1	3	14																		
67	3	καὶ	καὶ	1	3	14																		
67	3	συσκευάζεσθαι	συσκευάζεσθαι	1	3	14																		
67	3	·	·	1	3	14																		
67	3	ἐλθόντας	ἐλθόντας	1	3	14																		
67	3	δὲ	δὲ	1	3	14																		
67	3	Κῦρον	Κῦρον	1	3	14																		
67	3	αἰτεῖν	αἰτεῖν	1	3	14																		
67	4	πλοῖα	πλοῖα	1	3	14																		
67	4	,	,	1	3	14																		
67	4	ὡς	ὡς	1	3	14																		
67	4	ἀποπλέοιεν	ἀποπλέοιεν	1	3	14																		
67	4	·	·	1	3	14																		
67	4	ἐὰν	ἐὰν	1	3	14																		
67	4	δὲ	δὲ	1	3	14																		
67	4	μὴ	μὴ	1	3	14																		
67	4	διδῷ	διδῷ	1	3	14																		
67	4	ταῦτα	ταῦτα	1	3	14																		
67	4	,	,	1	3	14																		
67	4	ἡγεμόνα	ἡγεμόνα	1	3	14																		
67	5	αἰτεῖν	αἰτεῖν	1	3	14																		
67	5	Κῦρον	Κῦρον	1	3	14																		
67	5	ὅστις	ὅστις	1	3	14																		
67	5	διὰ	διὰ	1	3	14																		
67	5	φιλίας	φιλίας	1	3	14																		
67	5	τῆς	τῆς	1	3	14																		
67	5	χώρας	χώρας	1	3	14																		
67	5	ἀπάξει	ἀπάξει	1	3	14																		
67	5	.	.	1	3	14																		
67	5	ἐὰν	ἐὰν	1	3	14																		
67	6	δὲ	δὲ	1	3	14																		
67	6	μηδὲ	μηδὲ	1	3	14																		
67	6	ἡγεμόνα	ἡγεμόνα	1	3	14																		
67	6	διδῷ	διδῷ	1	3	14																		
67	6	,	,	1	3	14																		
67	6	συντάττεσθαι	συντάττεσθαι	1	3	14																		
67	6	τὴν	τὴν	1	3	14																		
67	6	ταχίστην	ταχίστην	1	3	14																		
67	6	,	,	1	3	14																		
67	7	πέμψαι	πέμψαι	1	3	14																		
67	7	δὲ	δὲ	1	3	14																		
67	7	καὶ	καὶ	1	3	14																		
67	7	προκαταληψομένους	προκαταληψομένους	1	3	14																		
67	7	τὰ	τὰ	1	3	14																		
67	7	ἄκρα	ἄκρα	1	3	14																		
67	7	,	,	1	3	14																		
67	7	ὅπως	ὅπως	1	3	14																		
67	7	μὴ	μὴ	1	3	14																		
67	8	φθάσωσι	φθάσωσι	1	3	14																		
67	8	μήτε	μήτε	1	3	14																		
67	8	Κῦρος	Κῦρος	1	3	14																		
67	8	μήτε	μήτε	1	3	14																		
67	8	οἱ	οἱ	1	3	14																		
67	8	Κίλικες	Κίλικες	1	3	14																		
67	8	καταλαβόντες	καταλαβόντες	1	3	14																		
67	8	,	,	1	3	14																		
67	9	ὧν	ὧν	1	3	14																		
67	9	πολλοὺς	πολλοὺς	1	3	14																		
67	9	καὶ	καὶ	1	3	14																		
67	9	πολλὰ	πολλὰ	1	3	14																		
67	9	χρήματα	χρήματα	1	3	14																		
67	9	ἔχομεν	ἔχομεν	1	3	14																		
67	9	ἀνηρπακότες	ἀνηρπακότες	1	3	14																		
67	9	.	.	1	3	14																		
67	10	οὗτος	οὗτος	1	3	14																		
67	10	μὲν	μὲν	1	3	14																		
67	10	τοιαῦτα	τοιαῦτα	1	3	14																		
67	10	εἶπε	εἶπε	1	3	14																		
67	10	.	·	1	3	14																		
These are shown to be impracticable																								
67	11	μετὰ	μετὰ	1	3	14																		
67	11	δὲ	δὲ	1	3	14																		
67	11	τοῦτον	τοῦτον	1	3	14																		
67	11	Κλέαρχος	Κλέαρχος	1	3	14																		
67	11	εἶπε	εἶπε	1	3	14																		
67	11	τοσοῦτον	τοσοῦτον	1	3	14																		
67	11	·	.	1	3	14																		
67	11	“																						
67	11	ὡς	ὡς	1	3	15																		
67	11	μὲν	μὲν	1	3	15																		
67	12	στρατηγήσοντα	στρατηγήσοντα	1	3	15																		
67	12	ἐμὲ	ἐμὲ	1	3	15																		
67	12	ταύτην	ταύτην	1	3	15																		
67	12	τὴν	τὴν	1	3	15																		
67	12	στρατηγίαν	στρατηγίαν	1	3	15																		
67	12	μηδεὶς	μηδεὶς	1	3	15																		
67	13	ὑμῶν	ὑμῶν	1	3	15																		
67	13	λεγέτω	λεγέτω	1	3	15																		
67	13	·	·	1	3	15																		
67	13	πολλὰ	πολλὰ	1	3	15																		
67	13	γὰρ	γὰρ	1	3	15																		
67	13	ἐνορῶ	ἐνορῶ	1	3	15																		
67	13	δι'	δι'	1	3	15																		
67	13	ἃ	ἃ	1	3	15																		
67	13	ἐμοὶ	ἐμοὶ	1	3	15																		
67	13	τοῦτο	τοῦτο	1	3	15																		
67	13	οὐ	οὐ	1	3	15																		
67	14	ποιητέον	ποιητέον	1	3	15																		
67	14	·	·	1	3	15																		
67	14	ὡς	ὡς	1	3	15																		
67	14	δὲ	δὲ	1	3	15																		
67	14	τῷ	τῷ	1	3	15																		
67	14	ἀνδρὶ	ἀνδρὶ	1	3	15																		
67	14	ὃν	ὃν	1	3	15																		
67	14	ἂν	ἂν	1	3	15																		
67	14	ἕλησθε	ἕλησθε	1	3	15																		
67	14	πείσομαι	πείσομαι	1	3	15																		
67	14	ᾗ	ᾗ	1	3	15																		
67	15	δυνατὸν	δυνατὸν	1	3	15																		
67	15	μάλιστα	μάλιστα	1	3	15																		
67	15	,	,	1	3	15																		
67	15	ἵνα	ἵνα	1	3	15																		
67	15	εἰδῆτε	εἰδῆτε	1	3	15																		
67	15	ὅτι	ὅτι	1	3	15																		
67	15	καὶ	καὶ	1	3	15																		
67	15	ἄρχεσθαι	ἄρχεσθαι	1	3	15																		
67	15	ἐπίσταμαι	ἐπίσταμαι	1	3	15																		
67	16	ὥς	ὥς	1	3	15																		
67	16	τις	τις	1	3	15																		
67	16	καὶ	καὶ	1	3	15																		
67	16	ἄλλος	ἄλλος	1	3	15																		
67	16	μάλιστα	μάλιστα	1	3	15																		
67	16	ἀνθρώπων	ἀνθρώπων	1	3	15																		
67	16	.	.	1	3	15																		
67	16	μετὰ	μετὰ	1	3	16																		
67	17	τοῦτον	τοῦτον	1	3	16																		
67	17	ἄλλος	ἄλλος	1	3	16																		
67	17	ἀνέστη	ἀνέστη	1	3	16																		
67	17	,	,	1	3	16																		
67	17	ἐπιδεικνὺς	ἐπιδεικνὺς	1	3	16																		
67	17	μὲν	μὲν	1	3	16																		
67	17	τὴν	τὴν	1	3	16																		
67	17	εὐήθειαν	εὐήθειαν	1	3	16																		
67	17	τοῦ	τοῦ	1	3	16																		
67	18	τὰ	τὰ	1	3	16																		
67	18	πλοῖα	πλοῖα	1	3	16																		
67	18	αἰτεῖν	αἰτεῖν	1	3	16																		
67	18	κελεύοντος	κελεύοντος	1	3	16																		
67	18	,	,	1	3	16																		
67	18	ὥσπερ	ὥσπερ	1	3	16																		
67	18	πάλιν	πάλιν	1	3	16																		
67	18	τὸν	τὸν	1	3	16																		
67	18	στόλον	στόλον	1	3	16																		
67	19	Κύρου	Κύρου	1	3	16																		
67	19	ποιουμένου	ποιουμένου	1	3	16																		
67	19	,	,	1	3	16																		
67	19	ἐπιδεικνὺς	ἐπιδεικνὺς	1	3	16																		
67	19	δὲ	δὲ	1	3	16																		
67	19	ὡς	ὡς	1	3	16																		
67	19	εὔηθες	εὔηθες	1	3	16																		
67	19	εἴη	εἴη	1	3	16																		
67	19	ἡγεμόνα	ἡγεμόνα	1	3	16																		
67	20	αἰτεῖν	αἰτεῖν	1	3	16																		
67	20	“																						
67	20	παρὰ	παρὰ	1	3	16																		
67	20	τούτου	τούτου	1	3	16																		
67	20	ᾧ	ᾧ	1	3	16																		
67	20	λυμαινόμεθα	λυμαινόμεθα	1	3	16																		
67	20	τὴν	τὴν	1	3	16																		
67	20	πρᾶξιν	πρᾶξιν	1	3	16																		
67	20	.	.	1	3	16																		
67	20	εἰ	εἰ	1	3	16																		
67	20	δὲ	δὲ	1	3	16																		
67	21	καὶ	καὶ	1	3	16																		
67	21	τῷ	τῷ	1	3	16																		
67	21	ἡγεμόνι	ἡγεμόνι	1	3	16																		
67	21	πιστεύσομεν	πιστεύσομεν	1	3	16																		
67	21	ὃν	ὃν	1	3	16																		
67	21	ἂν	ἂν	1	3	16																		
67	21	Κῦρος	Κῦρος	1	3	16																		
67	21	διδῷ	διδῷ	1	3	16																		
67	21	,	,	1	3	16																		
67	21	τί	τί	1	3	16																		
67	21	κωλύει	κωλύει	1	3	16																		
67	22	καὶ	καὶ	1	3	16																		
67	22	τὰ	τὰ	1	3	16																		
67	22	ἄκρα	ἄκρα	1	3	16																		
67	22	ἡμῖν	ἡμῖν	1	3	16																		
67	22	κελεύειν	κελεύειν	1	3	16																		
67	22	Κῦρον	Κῦρον	1	3	16																		
67	22	προκαταλαβεῖν	προκαταλαβεῖν	1	3	16																		
67	22	;	;	1	3	16																		
67	22	ἐγὼ	ἐγὼ	1	3	17																		
67	23	γὰρ	γὰρ	1	3	17																		
67	23	ὀκνοίην	ὀκνοίην	1	3	17																		
67	23	μὲν	μὲν	1	3	17																		
67	23	ἂν	ἂν	1	3	17																		
67	23	εἰς	εἰς	1	3	17																		
67	23	τὰ	τὰ	1	3	17																		
67	23	πλοῖα	πλοῖα	1	3	17																		
67	23	ἐμβαίνειν	ἐμβαίνειν	1	3	17																		
67	23	ἃ	ἃ	1	3	17																		
67	23	ἡμῖν	ἡμῖν	1	3	17																		
67	23	δοίη	δοίη	1	3	17																		
67	23	,	,	1	3	17																		
67	24	μὴ	μὴ	1	3	17																		
67	24	ἡμᾶς	ἡμᾶς	1	3	17																		
67	24	ταῖς	ταῖς	1	3	17																		
67	24	τριήρεσι	τριήρεσι	1	3	17																		
67	24	καταδύσῃ	καταδύσῃ	1	3	17																		
67	24	,	,	1	3	17																		
67	24	φοβοίμην	φοβοίμην	1	3	17																		
67	24	δ'	δ'	1	3	17																		
67	24	ἂν	ἂν	1	3	17																		
67	24	τῷ	τῷ	1	3	17																		
67	25	ἡγεμόνι	ἡγεμόνι	1	3	17																		
67	25	ὃν	ὃν	1	3	17																		
67	25	δοίη	δοίη	1	3	17																		
67	25	ἕπεσθαι	ἕπεσθαι	1	3	17																		
67	25	,	,	1	3	17																		
67	25	μὴ	μὴ	1	3	17																		
67	25	ἡμᾶς	ἡμᾶς	1	3	17																		
67	25	ἀγάγῃ	ἀγάγῃ	1	3	17																		
67	25	ὅθεν	ὅθεν	1	3	17																		
67	25	οὐκ	οὐκ	1	3	17																		
67	25	ἔσται	ἔσται	1	3	17																		
67	26	ἐξελθεῖν	ἐξελθεῖν	1	3	17																		
67	26	·	·	1	3	17																		
67	26	βουλοίμην	βουλοίμην	1	3	17																		
67	26	δ'	δ'	1	3	17																		
67	26	ἂν	ἂν	1	3	17																		
67	26	ἄκοντος	ἄκοντος	1	3	17																		
67	26	ἀπιὼν	ἀπιὼν	1	3	17																		
67	26	Κύρου	Κύρου	1	3	17																		
67	26	λαθεῖν	λαθεῖν	1	3	17																		
67	27	αὐτὸν	αὐτὸν	1	3	17																		
67	27	ἀπελθών	ἀπελθών	1	3	17																		
67	27	·	·	1	3	17																		
67	27	ὃ	ὃ	1	3	17																		
67	27	οὐ	οὐ	1	3	17																		
67	27	δυνατόν	δυνατόν	1	3	17																		
67	27	ἐστιν	ἐστιν	1	3	17																		
67	27	.	.	1	3	17																		
It is proposed to confer with Cyrus																								
68	1	ἀλλ'	ἀλλ'	1	3	18																		
68	1	ἐγώ	ἐγώ	1	3	18																		
68	1	φημι	φημι	1	3	18																		
68	1	ταῦτα	ταῦτα	1	3	18																		
68	1	μὲν	μὲν	1	3	18																		
68	1	φλυαρίας	φλυαρίας	1	3	18																		
68	1	εἶναι	εἶναι	1	3	18																		
68	1	·	·	1	3	18																		
68	1	δοκεῖ	δοκεῖ	1	3	18																		
68	2	δέ	δέ	1	3	18																		
68	2	μοι	μοι	1	3	18																		
68	2	ἄνδρας	ἄνδρας	1	3	18																		
68	2	ἐλθόντας	ἐλθόντας	1	3	18																		
68	2	πρὸς	πρὸς	1	3	18																		
68	2	Κῦρον	Κῦρον	1	3	18																		
68	2	οἵτινες	οἵτινες	1	3	18																		
68	2	ἐπιτήδειοι	ἐπιτήδειοι	1	3	18																		
68	3	σὺν	σὺν	1	3	18																		
68	3	Κλεάρχῳ	Κλεάρχῳ	1	3	18																		
68	3	ἐρωτᾶν	ἐρωτᾶν	1	3	18																		
68	3	ἐκεῖνον	ἐκεῖνον	1	3	18																		
68	3	τί	τί	1	3	18																		
68	3	βούλεται	βούλεται	1	3	18																		
68	3	ἡμῖν	ἡμῖν	1	3	18																		
68	3	χρῆσθαι	χρῆσθαι	1	3	18																		
68	3	·	·	1	3	18																		
68	4	καὶ	καὶ	1	3	18																		
68	4	ἐὰν	ἐὰν	1	3	18																		
68	4	μὲν	μὲν	1	3	18																		
68	4	ἡ	ἡ	1	3	18																		
68	4	πρᾶξις	πρᾶξις	1	3	18																		
68	4	ᾖ	ᾖ	1	3	18																		
68	4	παραπλησία	παραπλησία	1	3	18																		
68	4	οἵᾳπερ	οἵᾳπερ	1	3	18																		
68	4	καὶ	καὶ	1	3	18																		
68	4	πρόσθεν	πρόσθεν	1	3	18																		
68	5	ἐχρῆτο	ἐχρῆτο	1	3	18																		
68	5	τοῖς	τοῖς	1	3	18																		
68	5	ξένοις	ξένοις	1	3	18																		
68	5	,	,	1	3	18																		
68	5	ἕπεσθαι	ἕπεσθαι	1	3	18																		
68	5	καὶ	καὶ	1	3	18																		
68	5	ἡμᾶς	ἡμᾶς	1	3	18																		
68	5	καὶ	καὶ	1	3	18																		
68	5	μὴ	μὴ	1	3	18																		
68	5	κακίους	κακίους	1	3	18																		
68	6	εἶναι	εἶναι	1	3	18																		
68	6	τῶν	τῶν	1	3	18																		
68	6	πρόσθεν	πρόσθεν	1	3	18																		
68	6	τούτῳ	τούτῳ	1	3	18																		
68	6	συναναβάντων	συναναβάντων	1	3	18																		
68	6	·	·	1	3	18																		
68	6	ἐὰν	ἐὰν	1	3	19																		
68	6	δὲ	δὲ	1	3	19																		
68	6	μείζων	μείζων	1	3	19																		
68	7	ἡ	ἡ	1	3	19																		
68	7	πρᾶξις	πρᾶξις	1	3	19																		
68	7	τῆς	τῆς	1	3	19																		
68	7	πρόσθεν	πρόσθεν	1	3	19																		
68	7	φαίνηται	φαίνηται	1	3	19																		
68	7	καὶ	καὶ	1	3	19																		
68	7	ἐπιπονωτέρα	ἐπιπονωτέρα	1	3	19																		
68	7	καὶ	καὶ	1	3	19																		
68	8	ἐπικινδυνοτέρα	ἐπικινδυνοτέρα	1	3	19																		
68	8	,	,	1	3	19																		
68	8	ἀξιοῦν	ἀξιοῦν	1	3	19																		
68	8	ἢ	ἢ	1	3	19																		
68	8	πείσαντα	πείσαντα	1	3	19																		
68	8	ἡμᾶς	ἡμᾶς	1	3	19																		
68	8	ἄγειν	ἄγειν	1	3	19																		
68	8	ἢ	ἢ	1	3	19																		
68	8	πεισθέντα	πεισθέντα	1	3	19																		
68	9	πρὸς	πρὸς	1	3	19																		
68	9	φιλίαν	φιλίαν	1	3	19																		
68	9	ἀφιέναι	ἀφιέναι	1	3	19																		
68	9	·	·	1	3	19																		
68	9	οὕτω	οὕτω	1	3	19																		
68	9	γὰρ	γὰρ	1	3	19																		
68	9	καὶ	καὶ	1	3	19																		
68	9	ἑπόμενοι	ἑπόμενοι	1	3	19																		
68	9	ἂν	ἂν	1	3	19																		
68	10	φίλοι	φίλοι	1	3	19																		
68	10	αὐτῷ	αὐτῷ	1	3	19																		
68	10	καὶ	καὶ	1	3	19																		
68	10	πρόθυμοι	πρόθυμοι	1	3	19																		
68	10	ἑποίμεθα	ἑποίμεθα	1	3	19																		
68	10	,																						
68	10	καὶ	καὶ	1	3	19																		
68	10	ἀπιόντες	ἀπιόντες	1	3	19																		
68	10	ἀσφαλῶς	ἀσφαλῶς	1	3	19																		
68	11	ἂν	ἂν	1	3	19																		
68	11	ἀπίοιμεν	ἀπίοιμεν	1	3	19																		
68	11	·	·	1	3	19																		
68	11	ὅ	ὅ	1	3	19																		
68	11	τι	τι	1	3	19																		
68	11	δ'	δ'	1	3	19																		
68	11	ἂν	ἂν	1	3	19																		
68	11	πρὸς	πρὸς	1	3	19																		
68	11	ταῦτα	ταῦτα	1	3	19																		
68	11	λέγῃ	λέγῃ	1	3	19																		
68	11	ἀπαγγεῖλαι	ἀπαγγεῖλαι	1	3	19																		
68	12	δεῦρο	δεῦρο	1	3	19																		
68	12	·	·	1	3	19																		
68	12	ἡμᾶς	ἡμᾶς	1	3	19																		
68	12	δ'	δ'	1	3	19																		
68	12	ἀκούσαντας	ἀκούσαντας	1	3	19																		
68	12	πρὸς	πρὸς	1	3	19																		
68	12	ταῦτα	ταῦτα	1	3	19																		
68	12	βουλεύεσθαι	βουλεύεσθαι	1	3	19																		
68	12	.	.	1	3	19																		
Cyrus induces the army to proceed																								
68	13	ἔδοξε	ἔδοξε	1	3	20																		
68	13	ταῦτα	ταῦτα	1	3	20																		
68	13	,	,	1	3	20																		
68	13	καὶ	καὶ	1	3	20																		
68	13	ἄνδρας	ἄνδρας	1	3	20																		
68	13	ἑλόμενοι	ἑλόμενοι	1	3	20																		
68	13	σὺν	σὺν	1	3	20																		
68	13	Κλεάρχῳ	Κλεάρχῳ	1	3	20																		
68	14	πέμπουσιν	πέμπουσιν	1	3	20																		
68	14	οἳ	οἳ	1	3	20																		
